#ref_id	ref_org	query	query_name	query_organism	ident	e_value
A8U35_RS21165	Salmonella_enterica_GCF_900086565.1_39641_H02	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CS949_RS23645	Salmonella_enterica_GCF_900166885.1_39674_D01	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
STMU2UK_RS22565	Salmonella_enterica_GCF_900184385.1_STMU2UK	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CDZ80_RS01210	Salmonella_enterica_GCF_900185485.1_BL60006	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CJZ87_RS22580	Salmonella_enterica_GCF_900205255.1_1554	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CJZ89_RS22740	Salmonella_enterica_GCF_900205265.1_lupe_GEN0059_5	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CJZ90_RS16450	Salmonella_enterica_GCF_900205275.1_403Ty	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
CJZ81_RS04170	Salmonella_enterica_GCF_900205295.1_E98-3139	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	97.03	1e-144
SBO_RS22510	Shigella_boydii_GCF_000012025.1_ASM1202v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SBBS512_RS25220	Shigella_boydii_GCF_000020185.1_ASM2018v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
ABE81_RS22655	Shigella_boydii_GCF_001027225.1_ASM102722v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SDY_4531	Shigella_dysenteriae_GCF_000012005.1_ASM1200v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SF4162	Shigella_flexneri_GCF_000006925.2_ASM692v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
S_RS18555	Shigella_flexneri_GCF_000007405.1_ASM740v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SFV_RS22945	Shigella_flexneri_GCF_000013585.1_ASM1358v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SFXV_RS23470	Shigella_flexneri_GCF_000022245.1_ASM2224v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SF5M90T_RS23080	Shigella_flexneri_GCF_000252895.1_ASM25289v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SFY_RS23200	Shigella_flexneri_GCF_000743955.1_ASM74395v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SFYV_RS23385	Shigella_flexneri_GCF_000743995.1_ASM74399v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
NCTC1_RS22695	Shigella_flexneri_GCF_000953035.1_NCTC1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SF2A_RS23090	Shigella_flexneri_GCF_001021855.1_ASM102185v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
AOT98_RS03950	Shigella_flexneri_GCF_001578125.1_ASM157812v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
AD867_RS23430	Shigella_flexneri_GCF_001580175.1_ASM158017v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
BS654_RS24310	Shigella_flexneri_GCF_002240075.1_ASM224007v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
BS653_RS19790	Shigella_flexneri_GCF_002240095.1_ASM224009v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
BS647_RS03360	Shigella_flexneri_GCF_002240115.1_ASM224011v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
B4376_RS00420	Shigella_flexneri_GCF_002240135.1_ASM224013v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SSON_RS23405	Shigella_sonnei_GCF_000092525.1_ASM9252v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
SSON53G_RS24370	Shigella_sonnei_GCF_000283715.1_ASM28371v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
FORC11_RS23390	Shigella_sonnei_GCF_001518855.1_ASM151885v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
AL477_RS17565	Shigella_sonnei_GCF_001558295.1_ASM155829v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
B9127_RS20010	Shigella_sonnei_GCF_002142635.1_ASM214263v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
BZ172_RS12750	Shigella_sonnei_GCF_002150905.1_ASM215090v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
B9129_RS19360	Shigella_sonnei_GCF_002224605.1_ASM222460v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
B9128_RS09235	Shigella_sonnei_GCF_002224625.1_ASM222462v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
A0259_RS01825	Shigella_sp._PAMC_28760_GCF_001596115.1_ASM159611v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	2e-148
EBL_RS17770	Shimwellia_blattae_GCF_000262305.1_ASM26230v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	93.10	4e-135
EAM_RS01440	Erwinia_amylovora_GCF_000027205.1_ASM2720v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	4e-134
EAMY_RS32665	Erwinia_amylovora_GCF_000091565.1_ASM9156v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	4e-134
LA637_RS15295	Erwinia_amylovora_GCF_000513355.1_EA_LA637	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	4e-134
LA636_RS15295	Erwinia_amylovora_GCF_000513395.1_EA_LA636	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	4e-134
LA635_RS15310	Erwinia_amylovora_GCF_000513415.1_EA_LA635	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	4e-134
EBC_RS03065	Erwinia_billingiae_GCF_000196615.1_ASM19661v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	2e-133
EM595_RS15810	Erwinia_gerundensis_GCF_001517405.1_EM595	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.71	1e-130
EPYR_RS16495	Erwinia_pyrifoliae_GCF_000026985.1_ASM2698v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	2e-133
EPC_RS16740	Erwinia_pyrifoliae_GCF_000027265.1_ASM2726v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	2e-133
EJP617_RS04030	Erwinia_sp._Ejp617_GCF_000165815.1_ASM16581v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	2e-133
ETA_RS16705	Erwinia_tasmaniensis_GCF_000026185.1_ASM2618v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	2e-133
AL522_RS05695	Pantoea_agglomerans_GCF_001558735.1_ASM155873v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.27	1e-128
BEE12_RS08085	Pantoea_agglomerans_GCF_001709315.1_ASM170931v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.27	1e-128
B1H58_RS09205	Pantoea_alhagi_GCF_002101395.1_ASM210139v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.63	3e-131
PANA_RS01390	Pantoea_ananatis_GCF_000025405.2_ASM2540v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
PAGR_RS20620	Pantoea_ananatis_GCF_000233595.1_ASM23359v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.80	5e-128
PAJ_RS18915	Pantoea_ananatis_GCF_000270125.2_ASM27012v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
PANA5342_RS43020	Pantoea_ananatis_GCF_000283875.1_ASM28387v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
AW734_RS05645	Pantoea_ananatis_GCF_001543055.1_ASM154305v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
B7764_RS17635	Pantoea_ananatis_GCF_002224585.1_ASM222458v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
N172_RS10010	Pantoea_dispersa_GCF_000465555.2_GS_De_Novo_Assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	6e-129
LH22_RS00725	Pantoea_rwandensis_GCF_000759475.1_ASM75947v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	2e-128
PAT9B_RS01520	Pantoea_sp._At-9b_GCF_000175935.2_ASM17593v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.78	5e-129
PSNIH1_RS07030	Pantoea_sp._PSNIH1_GCF_000784875.1_ASM78487v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.80	2e-126
PSNIH2_RS19650	Pantoea_sp._PSNIH2_GCF_000784965.1_ASM78496v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.12	4e-133
DSJ_RS03135	Pantoea_stewartii_GCF_002082215.1_ASM208221v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.33	5e-127
PVAG_RS21255	Pantoea_vagans_GCF_000148935.1_ASM14893v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.78	3e-128
LK04_RS17340	Pantoea_vagans_GCF_001506165.1_ASM150616v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.27	6e-130
A7K98_RS18315	Tatumella_citrea_GCF_002163585.1_ASM216358v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.75	2e-131
A7K99_RS18290	Tatumella_citrea_GCF_002163605.1_ASM216360v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.75	2e-131
ETEE_RS09000	Edwardsiella_anguillarum_GCF_000264765.2_ASM26476v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
A9798_RS15650	Edwardsiella_hoshinae_GCF_001761405.1_ASM176140v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	7e-135
NT01EI_RS01050	Edwardsiella_ictaluri_GCF_000022885.2_ASM2288v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	6e-134
B6E78_RS12310	Edwardsiella_ictaluri_GCF_002076875.1_ASM207687v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	1e-133
ETAC_RS01025	Edwardsiella_piscicida_GCF_000348565.1_ASM34856v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
A9797_RS01065	Edwardsiella_piscicida_GCF_001729265.1_ASM172926v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
BXA22_RS06885	Edwardsiella_piscicida_GCF_002075835.1_ASM207583v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
QY76_RS01685	Edwardsiella_sp._EA181011_GCF_000800725.1_ASM80072v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
AAZ33_RS01065	Edwardsiella_sp._LADL05-105_GCF_001186215.1_ASM118621v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
ETAE_RS01120	Edwardsiella_tarda_GCF_000020865.1_ASM2086v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
ETAF_RS01030	Edwardsiella_tarda_GCF_000146305.1_ASM14630v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-134
AAW15_RS14795	Edwardsiella_tarda_GCF_001011055.1_ASM101105v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.60	1e-135
CPU03_RS06805	Edwardsiella_tarda_GCF_002504285.1_ASM250428v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	7e-135
AT03_RS02620	Hafnia_alvei_GCF_000597785.2_ASM59778v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.10	3e-136
AL518_RS02965	Hafnia_alvei_GCF_001559255.1_ASM155925v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.59	1e-136
A6V27_RS05130	Hafnia_alvei_GCF_001636255.1_ASM163625v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.10	3e-136
CPY98_RS01765	Hafnia_sp._CBA7124_GCF_002355555.1_ASM235555v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.10	3e-136
DSM2777_RS01415	Obesumbacterium_proteus_GCF_001586165.1_ASM158616v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.10	3e-136
MU9_RS03795	Morganella_morganii_GCF_000286435.2_ASM28643v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.24	2e-118
AL531_RS17040	Morganella_morganii_GCF_001558895.1_ASM155889v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.24	2e-118
CO693_RS15910	Morganella_morganii_GCF_002386305.1_ASM238630v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.24	2e-118
PAU_RS19490	Photorhabdus_asymbiotica_GCF_000196475.1_ASM19647v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.64	9e-128
PLU_RS21600	Photorhabdus_luminescens_GCF_000196155.1_ASM19615v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.07	4e-128
VY86_RS05590	Photorhabdus_temperata_GCF_001010285.1_ASM101028v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.15	1e-125
PMI_RS13550	Proteus_mirabilis_GCF_000069965.1_ASM6996v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
BB2000_RS13350	Proteus_mirabilis_GCF_000444425.1_ASM44442v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AOC00_RS14950	Proteus_mirabilis_GCF_001281545.1_ASM128154v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AOUC001_RS01745	Proteus_mirabilis_GCF_001640985.1_ASM164098v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AM438_RS07760	Proteus_mirabilis_GCF_002055685.1_ASM205568v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AM405_RS13285	Proteus_mirabilis_GCF_002180115.1_ASM218011v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AM402_RS03885	Proteus_mirabilis_GCF_002180235.1_ASM218023v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	3e-120
AM403_RS12745	Proteus_mirabilis_GCF_002197405.1_ASM219740v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
BG257_RS07820	Proteus_mirabilis_GCF_002310875.1_ASM231087v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
BG029_RS18985	Proteus_mirabilis_GCF_002310895.1_ASM231089v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
AOB99_RS14970	Proteus_vulgaris_GCF_001281565.1_ASM128156v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.74	2e-120
CRN77_RS05875	Proteus_vulgaris_GCF_002591155.1_ASM259115v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.70	1e-130
CO695_RS02680	Providencia_alcalifaciens_GCF_002393505.1_ASM239350v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.31	5e-122
OOC_RS19305	Providencia_rettgeri_GCF_000314835.2_ASM31483v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.27	3e-129
RB151_RS02205	Providencia_rettgeri_GCF_001874625.1_ASM187462v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.29	1e-128
OO7_RS15855	Providencia_sneebia_GCF_000314895.2_ASM31489v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.78	1e-129
S70_RS08210	Providencia_stuartii_GCF_000259175.1_ASM25917v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.99	2e-130
DR96_RS07735	Providencia_stuartii_GCF_000754345.1_ASM75434v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.99	2e-130
AL507_RS16515	Providencia_stuartii_GCF_001558855.1_ASM155885v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.99	2e-130
BGK56_RS11660	Providencia_stuartii_GCF_001888205.1_ASM188820v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.99	2e-130
XBJ1_RS17045	Xenorhabdus_bovienii_GCF_000027225.1_ASM2722v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	84.31	7e-129
XBW1_RS18350	Xenorhabdus_bovienii_GCF_000973125.1_ASM97312v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	82.84	2e-127
XDD1_RS15030	Xenorhabdus_doucetiae_GCF_000968195.1_ASM96819v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.90	5e-128
A9255_RS18515	Xenorhabdus_hominickii_GCF_001721185.1_ASM172118v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	83.41	3e-128
XNC1_RS16595	Xenorhabdus_nematophila_GCF_000252955.1_ASM25295v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	81.95	1e-124
XNC2_RS16615	Xenorhabdus_nematophila_GCF_000953355.1_XNC2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	81.95	1e-124
XPG1_RS14035	Xenorhabdus_poinarii_GCF_000968175.1_ASM96817v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	82.93	5e-128
AWC36_RS15980	Brenneria_goodwinii_GCF_002291445.1_ASM229144v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.05	5e-135
BRE312_RS19165	Brenneria_sp._EniD312_GCF_000225565.1_ASM22556v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	1e-133
DCH516_RS17885	Dickeya_chrysanthemi_GCF_000406065.1_DCH516_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	86.14	4e-129
DCH402_RS17650	Dickeya_chrysanthemi_GCF_000406105.1_DCH402_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DCH3533_RS17385	Dickeya_chrysanthemi_GCF_000406245.1_DCH3533_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.13	2e-130
DDA3937_RS02760	Dickeya_dadantii_GCF_000147055.1_ASM14705v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.12	2e-131
DDA898_RS03155	Dickeya_dadantii_GCF_000406145.1_DDA898_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DDA2976_RS02870	Dickeya_dadantii_GCF_000406185.1_DDA2976_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DDA3537_RS02955	Dickeya_dadantii_GCF_000406265.1_DDA3537_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DDI453_RS0102775	Dickeya_dianthicola_GCF_000365305.1_DDI453_v1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	8e-132
DDIGBBC2039_RS0103570	Dickeya_dianthicola_GCF_000365365.1_DDIGBBC2039_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	8e-132
DDI3534_RS03420	Dickeya_dianthicola_GCF_000365405.2_DDI3534_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	8e-132
DDIIPO980_RS03575	Dickeya_dianthicola_GCF_000430955.1_DDIIPO980_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	8e-132
DDI_RS01585	Dickeya_dianthicola_GCF_002706485.1_ASM270648v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.61	8e-132
DPA2511_RS17425	Dickeya_paradisiaca_GCF_000400505.1_DPA2511_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.12	9e-132
DSOMK10_RS0102695	Dickeya_solani_GCF_000365285.1_DSOMK10_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DSOMK16_RS0102695	Dickeya_solani_GCF_000365345.1_DSOMK16_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DSOGBBC2040_RS02670	Dickeya_solani_GCF_000400565.1_DSOGBBC2040_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DSOIPO2222_RS02635	Dickeya_solani_GCF_000400795.1_DSOIPO2222_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
LH89_RS09210	Dickeya_solani_GCF_000758345.1_ASM75834v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
A4U42_RS11950	Dickeya_solani_GCF_001644705.1_ASM164470v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DXXRW240_RS03300	Dickeya_sp._CSL_RW240_GCF_000406085.2_ASM40608v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.15	1e-127
DXXDW0440_RS03105	Dickeya_sp._DW_0440_GCF_000406285.1_DXXDW0440_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	85.15	1e-127
DXXMK7_RS02780	Dickeya_sp._MK7_GCF_000406305.1_DXXMK7_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DXX3274_RS03410	Dickeya_sp._NCPPB_3274_GCF_000406205.1_DXX3274_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	6e-131
DD586_RS02745	Dickeya_zeae_GCF_000025065.1_ASM2506v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
DZE3532_RS02635	Dickeya_zeae_GCF_000400525.1_DZE3532_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
DZERW192_RS02950	Dickeya_zeae_GCF_000406045.1_DZERW192_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
DZE2538_RS02735	Dickeya_zeae_GCF_000406165.1_DZE2538_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
DZE3531_RS02565	Dickeya_zeae_GCF_000406225.1_DZE3531_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
DZEMK19_RS03095	Dickeya_zeae_GCF_000406325.1_DZEMK19_1.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
W909_RS02720	Dickeya_zeae_GCF_000816045.1_ASM81604v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.62	5e-131
ECA_RS03140	Pectobacterium_atrosepticum_GCF_000011605.1_ASM1160v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.06	1e-130
EV46_RS02675	Pectobacterium_atrosepticum_GCF_000696465.1_ASM69646v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.06	1e-130
GZ59_RS02655	Pectobacterium_atrosepticum_GCF_000740965.1_ASM74096v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.06	1e-130
PC1_RS02550	Pectobacterium_carotovorum_GCF_000023605.1_ASM2360v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	1e-133
PCC21_RS02670	Pectobacterium_carotovorum_GCF_000294535.1_ASM29453v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	6e-134
NC16_RS02515	Pectobacterium_carotovorum_GCF_001932635.1_ASM193263v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	6e-134
B5S52_RS19050	Pectobacterium_carotovorum_GCF_002068115.1_ASM206811v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	6e-134
CTV95_RS12070	Pectobacterium_carotovorum_GCF_002764035.1_ASM276403v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.05	6e-134
PECWA_RS03545	Pectobacterium_parmentieri_GCF_000024645.1_ASM2464v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.06	6e-132
A8F97_RS15305	Pectobacterium_parmentieri_GCF_001742145.1_ASM174214v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.06	6e-132
BJK05_RS20180	Pectobacterium_polaris_GCF_002288545.1_ASM228854v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.56	2e-131
BJJ97_RS08055	Pectobacterium_polaris_GCF_002307355.1_ASM230735v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.06	6e-132
W5S_RS03115	Pectobacterium_sp._SCC3193_GCF_000260925.1_ASM26092v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.06	6e-132
A7983_RS11040	Pectobacterium_wasabiae_GCF_001742185.1_ASM174218v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.06	6e-132
SGP1_RS19755	Sodalis_glossinidius_GCF_000010085.1_ASM1008v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	3e-133
SANT_RS19790	Sodalis_praecaptivus_GCF_000517425.1_ASM51742v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	89.11	5e-134
Z042_RS06390	Chania_multitudinisentens_GCF_000520015.2_ASM52001v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	91.58	3e-138
GEAM_RS16410	Ewingella_americana_GCF_000735345.1_GEAM_DRAFTv1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	90.10	3e-136
