#ref_id	ref_org	query	query_name	query_organism	ident	e_value
YPD8_RS17050	Yersinia_pestis_GCF_000022825.1_ASM2282v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
YPZ3_RS17355	Yersinia_pestis_GCF_000022845.1_ASM2284v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
YPC_RS16290	Yersinia_pestis_GCF_000186725.1_ASM18672v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
A1122_RS09480	Yersinia_pestis_GCF_000222975.1_ASM22297v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH59_RS15085	Yersinia_pestis_GCF_000834235.1_ASM83423v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH55_RS10575	Yersinia_pestis_GCF_000834275.1_ASM83427v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
BZ18_RS07740	Yersinia_pestis_GCF_000834315.1_ASM83431v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
BZ15_RS02095	Yersinia_pestis_GCF_000834335.1_ASM83433v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH46_RS10190	Yersinia_pestis_GCF_000834495.1_ASM83449v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH57_RS07125	Yersinia_pestis_GCF_000834755.1_ASM83475v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH61_RS05035	Yersinia_pestis_GCF_000834775.1_ASM83477v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH58_RS08395	Yersinia_pestis_GCF_000834825.1_ASM83482v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH56_RS09745	Yersinia_pestis_GCF_000834845.1_ASM83484v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH63_RS15895	Yersinia_pestis_GCF_000834885.1_ASM83488v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH62_RS07520	Yersinia_pestis_GCF_000834905.1_ASM83490v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH60_RS02970	Yersinia_pestis_GCF_000834925.1_ASM83492v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH43_RS07805	Yersinia_pestis_GCF_000834985.1_ASM83498v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
CH45_RS14945	Yersinia_pestis_GCF_000835005.1_ASM83500v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
CH44_RS03390	Yersinia_pestis_GCF_000970105.1_ASM97010v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
M477_RS04185	Yersinia_pestis_GCF_001188675.1_ASM118867v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
M479_RS14610	Yersinia_pestis_GCF_001188695.1_ASM118869v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
M481_RS21900	Yersinia_pestis_GCF_001188715.1_ASM118871v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
M486_RS02840	Yersinia_pestis_GCF_001188735.1_ASM118873v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
M484_RS12455	Yersinia_pestis_GCF_001188755.1_ASM118875v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
M483_RS11170	Yersinia_pestis_GCF_001188775.1_ASM118877v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
M482_RS10575	Yersinia_pestis_GCF_001188795.1_ASM118879v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
M478_RS20350	Yersinia_pestis_GCF_001188815.1_ASM118881v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
M480_RS14310	Yersinia_pestis_GCF_001188935.1_ASM118893v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.64	0.0
AK38_RS18485	Yersinia_pestis_GCF_001293415.1_ASM129341v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
BAY22_RS15365	Yersinia_pestis_GCF_001693595.1_ASM169359v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
YPSIP31758_RS17575	Yersinia_pseudotuberculosis_GCF_000016945.1_ASM1694v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
YPK_RS16965	Yersinia_pseudotuberculosis_GCF_000019465.1_ASM1946v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
YPTS_RS04420	Yersinia_pseudotuberculosis_GCF_000020085.1_ASM2008v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
YPTB_RS04555	Yersinia_pseudotuberculosis_GCF_000047365.1_ASM4736v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
DJ40_RS07770	Yersinia_pseudotuberculosis_GCF_000750315.1_ASM75031v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
BZ17_RS09335	Yersinia_pseudotuberculosis_GCF_000834295.1_ASM83429v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
BZ21_RS00135	Yersinia_pseudotuberculosis_GCF_000834355.1_ASM83435v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
BZ22_RS20030	Yersinia_pseudotuberculosis_GCF_000834375.1_ASM83437v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
BZ20_RS06715	Yersinia_pseudotuberculosis_GCF_000834415.1_ASM83441v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
BZ23_RS01545	Yersinia_pseudotuberculosis_GCF_000834435.1_ASM83443v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
BZ16_RS01355	Yersinia_pseudotuberculosis_GCF_000834475.1_ASM83447v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
BZ19_RS00895	Yersinia_pseudotuberculosis_GCF_000834945.1_ASM83494v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
BN7064_RS17100	Yersinia_pseudotuberculosis_GCF_900092345.1_YP4713	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	88.20	0.0
CH64_RS17035	Yersinia_rohdei_GCF_000834455.1_ASM83445v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.85	0.0
BD65_RS13355	Yersinia_ruckeri_GCF_000834255.1_ASM83425v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.68	0.0
UGYR_RS13930	Yersinia_ruckeri_GCF_000964565.1_ASM96456v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.68	0.0
QMA0440_RS14055	Yersinia_ruckeri_GCF_002192595.1_ASM219259v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.68	0.0
CLC90_RS04370	Yersinia_ruckeri_GCF_002442495.1_ASM244249v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.68	0.0
BF17_RS11750	Yersinia_similis_GCF_000582515.1_ASM58251v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.92	0.0
A6J67_RS08175	Yersinia_sp._FDAARGOS_228_GCF_002073315.1_ASM207331v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	87.15	0.0
NCTC7364_RS11445	Plesiomonas_shigelloides_GCF_900087055.1_31289_E01	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	78.66	0.0
GY26_RS15610	Gammaproteobacteria_bacterium_MFB021_GCF_000737985.1_Gammaproteobacteria1.0	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.12	1e-174
PG2T_RS09930	Immundisolibacter_cernigliae_GCF_001697225.1_ASM169722v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.34	7e-166
CBU_1054	Coxiella_burnetii_GCF_000007765.2_ASM776v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
CBUD_RS04935	Coxiella_burnetii_GCF_000017105.1_ASM1710v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
COXBURSA331_RS04470	Coxiella_burnetii_GCF_000018745.1_ASM1874v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
CBUG_RS04810	Coxiella_burnetii_GCF_000019865.1_ASM1986v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
CBUK_RS03905	Coxiella_burnetii_GCF_000019885.1_ASM1988v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.95	7e-166
A35_RS04340	Coxiella_burnetii_GCF_000168875.3_ASM16887v3	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.95	7e-166
TY29_RS05350	Coxiella_burnetii_GCF_000367725.2_Z3055	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
CBNA_RS03715	Coxiella_burnetii_GCF_000767035.1_ASM76703v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AUR58_RS09065	Coxiella_burnetii_GCF_001572745.1_ASM157274v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYM38_RS08385	Coxiella_burnetii_GCF_001572765.1_ASM157276v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
B7L74_RS05430	Coxiella_burnetii_GCF_002094935.1_ASM209493v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
BMW92_RS05430	Coxiella_burnetii_GCF_002109345.1_ASM210934v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYM02_RS09250	Coxiella_burnetii_GCF_002633925.1_ASM263392v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYM90_RS05500	Coxiella_burnetii_GCF_002633945.1_ASM263394v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYM94_RS05530	Coxiella_burnetii_GCF_002633965.1_ASM263396v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYM93_RS05515	Coxiella_burnetii_GCF_002633985.1_ASM263398v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYN00_RS05495	Coxiella_burnetii_GCF_002634005.1_ASM263400v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYO24_RS04300	Coxiella_burnetii_GCF_002634025.1_ASM263402v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
AYO23_RS04310	Coxiella_burnetii_GCF_002634045.1_ASM263404v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	2e-166
CleRt_RS05170	Coxiella-like_endosymbiont_GCF_001077715.1_ASM107771v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.90	9e-167
KQQ_RS06280	Fluoribacter_dumoffii_GCF_000236145.1_ASM23614v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.68	3e-170
KYQ_RS06545	Fluoribacter_dumoffii_GCF_000236165.1_ASM23616v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.68	3e-170
clem_RS03910	Legionella_clemsonensis_GCF_002240035.1_ASM224003v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.26	3e-168
LFA_RS08725	Legionella_fallonii_GCF_000953135.1_LFA	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.72	4e-172
LHA_RS10610	Legionella_hackeliae_GCF_000953655.1_LHA	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.17	7e-169
CKV79_RS03735	Legionella_lansingensis_GCF_900187355.1_51342_E02	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.65	5e-168
LLO_RS05710	Legionella_longbeachae_GCF_000091785.1_ASM9178v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.72	2e-169
A6J40_RS05740	Legionella_longbeachae_GCF_002073455.1_ASM207345v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.72	2e-169
B0B39_RS17215	Legionella_longbeachae_GCF_002113845.1_ASM211384v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.72	2e-169
LOA_RS09700	Legionella_oakridgensis_GCF_000512355.1_ASM51235v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.92	5e-168
lpg1801	Legionella_pneumophila_GCF_000008485.1_ASM848v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPP_RS08875	Legionella_pneumophila_GCF_000048645.1_ASM4864v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPL_RS08850	Legionella_pneumophila_GCF_000048665.1_ASM4866v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
LPC_RS09420	Legionella_pneumophila_GCF_000092545.1_ASM9254v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPA_RS09340	Legionella_pneumophila_GCF_000092625.1_ASM9262v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LP12_RS08630	Legionella_pneumophila_GCF_000239175.1_ASM23917v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPV_RS09540	Legionella_pneumophila_GCF_000306845.1_ASM30684v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPO_RS08680	Legionella_pneumophila_GCF_000306865.1_ASM30686v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPE509_RS06500	Legionella_pneumophila_GCF_000347615.1_ASM34761v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
AXF35_RS07655	Legionella_pneumophila_GCF_001590615.1_ASM159061v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	1e-171
AXF36_RS09150	Legionella_pneumophila_GCF_001590645.1_ASM159064v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	1e-171
AXF37_RS09040	Legionella_pneumophila_GCF_001590695.1_ASM159069v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	1e-171
lpt_RS08725	Legionella_pneumophila_GCF_001592705.1_ASM159270v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	2e-171
ULM_RS09045	Legionella_pneumophila_GCF_001610735.1_ASM161073v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A5478_RS08940	Legionella_pneumophila_GCF_001652645.1_ASM165264v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A5480_RS08935	Legionella_pneumophila_GCF_001652665.1_ASM165266v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A5479_RS08935	Legionella_pneumophila_GCF_001652685.1_ASM165268v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9P84_RS08870	Legionella_pneumophila_GCF_001677075.2_ASM167707v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9P85_RS09040	Legionella_pneumophila_GCF_001677115.2_ASM167711v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E97_RS08760	Legionella_pneumophila_GCF_001752705.1_ASM175270v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E98_RS08760	Legionella_pneumophila_GCF_001752725.1_ASM175272v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9F03_RS09185	Legionella_pneumophila_GCF_001752745.1_ASM175274v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E99_RS09005	Legionella_pneumophila_GCF_001752765.1_ASM175276v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9F00_RS09185	Legionella_pneumophila_GCF_001752785.1_ASM175278v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9F01_RS09005	Legionella_pneumophila_GCF_001752805.1_ASM175280v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9F02_RS09185	Legionella_pneumophila_GCF_001752825.1_ASM175282v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E77_RS08820	Legionella_pneumophila_GCF_001752845.1_ASM175284v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E78_RS08765	Legionella_pneumophila_GCF_001752865.1_ASM175286v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E79_RS08950	Legionella_pneumophila_GCF_001752885.1_ASM175288v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E80_RS08770	Legionella_pneumophila_GCF_001752905.1_ASM175290v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E81_RS08765	Legionella_pneumophila_GCF_001752925.1_ASM175292v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E82_RS08770	Legionella_pneumophila_GCF_001752945.1_ASM175294v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E83_RS08765	Legionella_pneumophila_GCF_001752965.1_ASM175296v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E84_RS08780	Legionella_pneumophila_GCF_001753065.1_ASM175306v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E85_RS08775	Legionella_pneumophila_GCF_001753085.1_ASM175308v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E86_RS08780	Legionella_pneumophila_GCF_001753105.1_ASM175310v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E87_RS08770	Legionella_pneumophila_GCF_001753125.1_ASM175312v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E88_RS09010	Legionella_pneumophila_GCF_001753145.1_ASM175314v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E89_RS08770	Legionella_pneumophila_GCF_001753265.1_ASM175326v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E90_RS08770	Legionella_pneumophila_GCF_001753285.1_ASM175328v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E91_RS08755	Legionella_pneumophila_GCF_001753305.1_ASM175330v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E92_RS08795	Legionella_pneumophila_GCF_001753325.1_ASM175332v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E93_RS08765	Legionella_pneumophila_GCF_001753345.1_ASM175334v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E94_RS08800	Legionella_pneumophila_GCF_001753365.1_ASM175336v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E95_RS08950	Legionella_pneumophila_GCF_001753385.1_ASM175338v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A9E96_RS08785	Legionella_pneumophila_GCF_001753405.1_ASM175340v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
BE841_RS04025	Legionella_pneumophila_GCF_001766275.1_ASM176627v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BE842_RS04730	Legionella_pneumophila_GCF_001766295.1_ASM176629v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BE843_RS01235	Legionella_pneumophila_GCF_001766315.1_ASM176631v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BE844_RS02455	Legionella_pneumophila_GCF_001766335.1_ASM176633v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BE845_RS14485	Legionella_pneumophila_GCF_001766355.1_ASM176635v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BE846_RS00220	Legionella_pneumophila_GCF_001766375.1_ASM176637v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.78	3e-171
BIZ52_RS08710	Legionella_pneumophila_GCF_001886795.1_ASM188679v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
BIZ51_RS08845	Legionella_pneumophila_GCF_001886835.1_ASM188683v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
AVR58_RS09205	Legionella_pneumophila_GCF_001941585.1_ASM194158v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A1D14_RS09130	Legionella_pneumophila_GCF_001969405.1_ASM196940v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
A1D13_RS09130	Legionella_pneumophila_GCF_001989475.1_ASM198947v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
LPM7613_RS08350	Legionella_pneumophila_GCF_900092465.1_Lpm7613_v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
H044120014_RS09040	Legionella_pneumophila_GCF_900119755.1_2531STDY5467379	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
BT141_RS09245	Legionella_pneumophila_GCF_900119765.1_2532STDY5467631	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
BT148_RS09065	Legionella_pneumophila_GCF_900119775.1_2531STDY5467446	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
BT137_RS08320	Legionella_pneumophila_GCF_900119785.1_2531STDY5467415	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
CKV96_RS09015	Legionella_pneumophila_GCF_900186855.1_48290_H02	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	8e-172
CKV84_RS08760	Legionella_pneumophila_GCF_900186925.1_48450_B02	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.94	2e-171
CKW05_RS10215	Legionella_spiritensis_GCF_900186965.1_50592_C01	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	67.52	9e-165
CKW04_RS09705	Legionella_waltersii_GCF_900187095.1_51699_A01	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.93	1e-173
LMI_RS04895	Tatlockia_micdadei_GCF_000953635.1_LMI	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.56	6e-168
B6N58_RS10210	Tatlockia_micdadei_GCF_002085715.1_ASM208571v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.56	6e-168
B6V88_RS04190	Tatlockia_micdadei_GCF_002085735.1_ASM208573v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.56	6e-168
MCA_RS01915	Methylococcus_capsulatus_GCF_000008325.1_ASM832v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.75	6e-166
METAL_RS10450	Methylomicrobium_album_GCF_000214275.2_ASM21427v3	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	76.85	3e-175
MEALZ_RS13845	Methylomicrobium_alcaliphilum_GCF_000968535.2_ASM96853v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	75.00	8e-174
JT25_RS03980	Methylomonas_denitrificans_GCF_000785705.2_ASM78570v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.54	2e-176
MKLM6_RS07370	Methylomonas_koyamae_GCF_002441955.1_ASM244195v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.06	6e-174
METME_RS19440	Methylomonas_methanica_GCF_000214665.1_ASM21466v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.67	8e-178
AYM39_RS07145	Methylomonas_sp._DH-1_GCF_001644685.1_ASM164468v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.06	7e-174
CEK71_RS10540	Methylovulum_psychrotolerans_GCF_002209385.1_ASM220938v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.01	2e-171
ACG33_RS11675	Steroidobacter_denitrificans_GCF_001579945.1_ASM157994v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.48	2e-171
ABO_RS09285	Alcanivorax_borkumensis_GCF_000009365.1_ASM936v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.95	3e-173
B5T_RS15310	Alcanivorax_dieselolei_GCF_000300005.1_ASM30000v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.17	3e-169
S7S_RS11270	Alcanivorax_pacificus_GCF_000299335.2_ASM29933v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.30	3e-171
CEK62_RS09110	Alcanivorax_sp._N3-7A_GCF_002216105.1_ASM221610v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	73.09	4e-173
TT65_RS09275	Alcanivorax_sp._NBRC_101098_GCF_001010505.1_ASM101050v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.95	3e-173
P40_RS14545	Alcanivorax_xenomutans_GCF_002072815.1_ASM207281v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.48	4e-172
CHH28_RS08795	Bacterioplanes_sanyensis_GCF_002237535.1_ASM223753v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	71.72	3e-174
EZMO1_RS09935	Endozoicomonas_montiporae_GCF_001583435.1_ASM158343v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.37	3e-175
HCH_RS23495	Hahella_chejuensis_GCF_000012985.1_ASM1298v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	75.23	1e-178
CSAL_RS03210	Chromohalobacter_salexigens_GCF_000055785.1_ASM5578v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	72.29	4e-176
BFX80_RS01930	Cobetia_marina_GCF_001720485.1_ASM172048v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	70.06	3e-170
